ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price
2275,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,NRosete,1140,2.0,2.0,46.0
8805,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,55.0
9639,Super built-up  Area,18-Aug,Garebhavipalya,3 BHK,,1275,3.0,2.0,55.0
2045,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,,1307,2.0,2.0,51.6
7159,Super built-up  Area,Ready To Move,5th Phase JP Nagar,1 BHK,,552,1.0,1.0,23.5
4397,Super built-up  Area,18-Dec,Ramamurthy Nagar,2 BHK,Vaharvi,1200,2.0,1.0,48.0
3111,Super built-up  Area,Ready To Move,Iblur Village,4 BHK,Emine P,3596,5.0,1.0,282.0
1295,Super built-up  Area,Ready To Move,Banashankari Stage V,3 BHK,,1300,2.0,1.0,58.5
8957,Plot  Area,Ready To Move,Laggere,8 Bedroom,,1800,8.0,1.0,110.0
591,Super built-up  Area,Ready To Move,Harlur,3 BHK,SomonCi,1709,3.0,2.0,150.0
221,Super built-up  Area,Ready To Move,Koramangala,3 BHK,Piityra,1475,2.0,3.0,90.0
6258,Super built-up  Area,18-May,Bommasandra,2 BHK,SSestth,920,2.0,1.0,37.2
6486,Plot  Area,Ready To Move,Basaveshwara Nagar,6 Bedroom,,750,4.0,1.0,150.0
5594,Super built-up  Area,Ready To Move,Sector 7 HSR Layout,3 BHK,Saitya ,1760,3.0,2.0,160.0
858,Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1567,2.0,2.0,92.0
10135,Super built-up  Area,16-Nov,Mico Layout,2 BHK,Prs 2hi,1171,2.0,2.0,39.0
3411,Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1530,2.0,2.0,90.0
8510,Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1140,2.0,2.0,38.65
841,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PuandHi,1339,2.0,3.0,75.0
9487,Super built-up  Area,Ready To Move,Channasandra Layout,2 BHK,Aconyit,1115,2.0,1.0,50.0
3082,Super built-up  Area,18-Jul,Chandapura,3 BHK,SunceEs,1185,2.0,2.0,30.22
8248,Carpet  Area,18-Apr,Bikasipura,3 BHK,,1450,3.0,2.0,68.0
994,Super built-up  Area,19-Jan,Mysore Road,2 BHK,,1175,2.0,1.0,73.5
9406,Super built-up  Area,Ready To Move,Ambalipura,4 BHK,,2750,4.0,,142.0
1554,Built-up  Area,18-Mar,Hoodi,4 Bedroom,,2863,4.0,1.0,140.0
4165,Super built-up  Area,20-Jan,Badavala Nagar,2 BHK,DNncasa,1274,2.0,1.0,81.0
2919,Super built-up  Area,Ready To Move,Kaggalipura,1 BHK,Baowsig,700,1.0,0.0,36.0
4415,Built-up  Area,Ready To Move,Koramangala,3 BHK,KHage G,1760,2.0,0.0,115.0
2807,Super built-up  Area,Ready To Move,Whitefield,2 BHK,BainePr,1190,2.0,2.0,67.0
8377,Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,2.0,115.0
4832,Super built-up  Area,Ready To Move,Marathahalli,1 BHK,Asintas,780,1.0,1.0,55.0
10029,Super built-up  Area,17-Jan,Thanisandra,3 BHK,Soitya ,2087,4.0,2.0,139.0
7740,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Brica E,2990,5.0,1.0,173.0
6768,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Adeatlm,1320,2.0,2.0,115.0
6844,Super built-up  Area,Ready To Move,Munnekollal,3 BHK,DSalehn,1750,3.0,3.0,86.5
5130,Super built-up  Area,Ready To Move,Shampura,2 BHK,,700,1.0,2.0,35.0
2233,Built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,RothaVa,1179,2.0,1.0,75.0
8760,Super built-up  Area,Ready To Move,Begur Road,3 BHK,,1565,2.0,2.0,56.0
400,Super built-up  Area,Ready To Move,Whitefield,3 BHK,BrlisCo,1910,3.0,2.0,161.0
10353,Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1160,2.0,2.0,57.0
10091,Super built-up  Area,18-May,Anugrah Layout,3 BHK,,1250,3.0,3.0,40.0
8690,Built-up  Area,18-Dec,Whitefield,3 BHK,,1558,3.0,2.0,90.0
2956,Super built-up  Area,Ready To Move,"Banashankari 6th Stage ,Subramanyapura",3 BHK,,1690,3.0,2.0,100.0
7307,Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1250,2.0,2.0,60.0
4428,Super built-up  Area,Ready To Move,BEML Layout,3 BHK,,2000,2.0,2.0,85.0
59,Super built-up  Area,Ready To Move,Govindaraja Nagar Ward,2 BHK,,840,2.0,2.0,45.0
6790,Plot  Area,Ready To Move,Vishveshwarya Layout,3 Bedroom,,600,4.0,0.0,99.0
6507,Plot  Area,Ready To Move,Vajarahalli,3 Bedroom,,800,3.0,2.0,120.0
3784,Super built-up  Area,Ready To Move,Harlur,3 BHK,,1758,3.0,2.0,133.0
4335,Super built-up  Area,Ready To Move,Daadys Gaarden Layout,3 BHK,InockHo,1600,3.0,3.0,72.0
1328,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1140,2.0,2.0,43.0
6847,Super built-up  Area,Ready To Move,Kundalahalli Colony,3 BHK,Goourta,1800,3.0,3.0,95.0
4104,Built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1150,2.0,0.0,70.0
4271,Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,61.96
3689,Plot  Area,Ready To Move,Hebbal,4 Bedroom,,2700,2.0,2.0,100.0
1550,Super built-up  Area,Ready To Move,Malleshpalya,2 BHK,A idse ,1052,2.0,2.0,50.0
1009,Super built-up  Area,Ready To Move,Pattandur Agrahara,2 BHK,Shvarji,1025,2.0,1.0,44.5
1612,Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,KVersuj,1219,2.0,2.0,48.0
9826,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1069,2.0,2.0,55.0
6700,Plot  Area,Ready To Move,Kammanahalli,4 Bedroom,,900,4.0,1.0,150.0
648,Built-up  Area,Ready To Move,Arekere,9 Bedroom,,4125Perch,9.0,,265.0
879,Super built-up  Area,Ready To Move,Hosur Road,3 BHK,Sueneu ,1145,2.0,2.0,60.0
5931,Super built-up  Area,18-May,Whitefield,3 BHK,SMuilan,1451,2.0,2.0,52.43
2303,Built-up  Area,18-May,Nagavara,2 BHK,,2200,2.0,1.0,55.0
7593,Plot  Area,Ready To Move,B K Nagar,6 Bedroom,,2400,5.0,2.0,300.0
3860,Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,79.0
550,Super built-up  Area,Ready To Move,Hebbal,3 BHK,Brium C,3450,5.0,2.0,260.0
7866,Super built-up  Area,18-Dec,Sonnenahalli,3 BHK,Skacak ,1610,3.0,2.0,80.48
3011,Built-up  Area,Ready To Move,Kaval Byrasandra,2 BHK,KuncyRe,1060,2.0,2.0,45.0
2922,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,ChionCo,1680,3.0,,99.27
5386,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Gundaa ,1136,2.0,1.0,48.0
211,Super built-up  Area,Ready To Move,Kammasandra,3 BHK,Emstael,1595,3.0,2.0,65.0
3184,Super built-up  Area,Ready To Move,Battarahalli,3 BHK,PaontWa,1777,3.0,2.0,100.0
6111,Built-up  Area,Ready To Move,Karuna Nagar,3 Bedroom,CoinoCu,2500,3.0,2.0,180.0
8833,Plot  Area,Ready To Move,Hebbal Kempapura,5 Bedroom,,2400,5.0,2.0,200.0
3881,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,PhestOn,2386,3.0,,334.0
4635,Built-up  Area,18-Feb,Whitefield,4 BHK,,2928,4.0,3.0,198.0
1438,Built-up  Area,Ready To Move,KR Puram,2 Bedroom,,1200,2.0,0.0,90.0
6464,Built-up  Area,Ready To Move,Banashankari,3 BHK,V2anags,1300,2.0,2.0,55.0
5210,Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PuandHi,1340,2.0,2.0,60.0
696,Super built-up  Area,18-Apr,Sadaramangala,2 BHK,,1230,2.0,,43.48
7402,Super built-up  Area,18-Dec,Sarjapur  Road,3 BHK,PualeSk,1700,3.0,1.0,79.9
10393,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1419,2.0,2.0,48.1
6355,Super built-up  Area,Ready To Move,Kalena Agrahara,1 BHK,MBpleca,610,1.0,1.0,39.0
10138,Super built-up  Area,19-Dec,Whitefield,2 BHK,Oreldhi,1180,2.0,1.0,77.0
1314,Plot  Area,Ready To Move,Malleshwaram,8 Bedroom,,840,7.0,2.0,195.0
9672,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Bhentne,1100,2.0,1.0,46.5
2684,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1165,2.0,2.0,95.0
9871,Super built-up  Area,Ready To Move,Iblur Village,5 BHK,Emine P,5384,5.0,3.0,420.0
12,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Shncyes,1000,2.0,1.0,38.0
2680,Plot  Area,Ready To Move,Doddaballapur,3 Bedroom,Raourpl,3000,2.0,2.0,120.0
7810,Plot  Area,Ready To Move,Gubbalala,3 Bedroom,,2500,3.0,1.0,88.0
1346,Super built-up  Area,Ready To Move,Bommanahalli,3 BHK,SNeur G,1730,3.0,1.0,96.0
9223,Super built-up  Area,18-Aug,Channasandra,3 BHK,,1330,2.0,2.0,51.83
453,Plot  Area,Ready To Move,Thippasandra,4 Bedroom,,1200,4.0,2.0,200.0
4978,Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1070,2.0,1.0,45.5
6957,Super built-up  Area,19-Jul,Kanakpura Road,3 BHK,Soazak ,1593,3.0,1.0,118.0
8822,Plot  Area,Ready To Move,Bande Nallasandra,3 Bedroom,Ceureld,2400,4.0,1.0,130.0
9309,Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1141,2.0,2.0,54.0
7416,Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2180,3.0,2.0,210.0
37,Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1724,3.0,2.0,125.0
1043,Super built-up  Area,Ready To Move,TC Palaya,3 BHK,RKncyha,1600,2.0,2.0,65.0
5153,Carpet  Area,Ready To Move,Venugopal Reddy Layout,2 BHK,Niiman ,1130,2.0,1.0,52.0
940,Built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Ocrda M,1799,3.0,3.0,90.0
9314,Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,3122,6.0,2.0,245.0
7977,Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1099,2.0,1.0,37.5
9691,Built-up  Area,Ready To Move,Singasandra,1 Bedroom,,600,1.0,0.0,45.0
538,Super built-up  Area,Ready To Move,Mico Layout,9 BHK,Amsomun,5000,9.0,3.0,210.0
8774,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1059,2.0,2.0,68.0
3022,Super built-up  Area,Ready To Move,Hennur,2 BHK,,1285,2.0,1.0,60.0
1400,Super built-up  Area,Ready To Move,Chamrajpet,9 BHK,,716Sq. Meter,9.0,1.0,296.0
5882,Plot  Area,Ready To Move,Madiwala,3 Bedroom,,800,2.0,2.0,80.0
8908,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1250,2.0,3.0,50.0
2267,Super built-up  Area,Ready To Move,Someshwara Layout,4 BHK,,1200,4.0,3.0,169.0
9234,Super built-up  Area,Ready To Move,Bellandur,2 BHK,Sririth,950,2.0,2.0,35.0
6346,Built-up  Area,Ready To Move,Hosakerehalli,2 BHK,,925,2.0,1.0,46.5
2470,Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,29.0
9051,Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,MaeamSu,1147,2.0,1.0,75.0
10613,Super built-up  Area,Ready To Move,Gkvk Layout,2 BHK,,1200,2.0,1.0,54.0
9084,Super built-up  Area,Ready To Move,Gubbalala,2 BHK,,1223,2.0,1.0,42.81
4622,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Skensk ,4960,4.0,3.0,400.0
6639,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Apows M,1050,2.0,1.0,45.0
10432,Super built-up  Area,17-Aug,Babusapalaya,2 BHK,ARngsd ,1061,2.0,1.0,38.95
7618,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,2002,3.0,2.0,120.0
4012,Super built-up  Area,18-Apr,manyata tech park,2 BHK,,1150,2.0,1.0,56.0
7149,Super built-up  Area,Ready To Move,Doddakammanahalli,3 BHK,,1409,2.0,3.0,62.0
9652,Plot  Area,Ready To Move,Anand Nagar,6 Bedroom,,1508,5.0,2.0,240.0
9523,Plot  Area,Ready To Move,Whitefield,4 Bedroom,PrOakSi,2000,4.0,1.0,312.0
5799,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1640,3.0,3.0,230.0
5377,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,AdadeEs,1300,2.0,2.0,98.0
1739,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1460,2.0,2.0,72.0
5545,Super built-up  Area,Ready To Move,Bannerghatta Road,4 BHK,,2700,4.0,3.0,260.0
5262,Super built-up  Area,Ready To Move,Chelekare,2 BHK,Goezell,1180,2.0,2.0,40.0
898,Plot  Area,Ready To Move,Varthur,1 Bedroom,,1000,1.0,1.0,70.0
3160,Built-up  Area,Ready To Move,Hebbal,2 BHK,,1053,2.0,1.0,48.0
9103,Built-up  Area,Ready To Move, south,4 BHK,,3420,3.0,2.0,410.0
5695,Super built-up  Area,20-Jul,Langford Gardens,3 BHK,Soond R,2777.29,5.0,2.0,650.0
7865,Super built-up  Area,Ready To Move,Indira Nagar,4 BHK,,3200,4.0,,440.0
1563,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1330,2.0,2.0,46.55
4053,Super built-up  Area,Ready To Move,Virat Nagar,2 BHK,,1196,2.0,2.0,56.81
10225,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,,870,2.0,1.0,27.0
8923,Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Asintas,3400,4.0,3.0,235.0
10205,Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1360,2.0,1.0,58.0
2974,Built-up  Area,Ready To Move,Samethanahalli,2 BHK,SPontna,799,2.0,1.0,38.0
8468,Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,,1200,2.0,0.0,80.0
9541,Built-up  Area,Ready To Move,Millers Road,3 BHK,,2850,4.0,3.0,460.0
9885,Super built-up  Area,Ready To Move,cooketown,3 BHK,,1900,3.0,2.0,190.0
4049,Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1476,3.0,1.0,95.0
2737,Built-up  Area,Ready To Move,Malleshwaram,2 BHK,SaeneSe,1124,3.0,2.0,80.0
8102,Super built-up  Area,Ready To Move,Gunjur,3 BHK,DSerste,1362,3.0,2.0,62.63
8692,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,,902,2.0,1.0,25.26
2815,Plot  Area,Ready To Move,Vidyaranyapura,9 Bedroom,,1200,9.0,2.0,100.0
9254,Super built-up  Area,18-Dec,Harlur,2 BHK,BrriaIm,1386,2.0,2.0,85.0
2984,Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1900,2.0,1.0,170.0
9825,Super built-up  Area,18-May,Kadugodi,3 BHK,Alestrb,1890,4.0,3.0,125.0
2213,Plot  Area,Ready To Move,Arasanakunte,5 Bedroom,,1200,6.0,,137.0
833,Super built-up  Area,Ready To Move,Belathur,2 BHK,,460,1.0,0.0,15.0
9972,Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,85.2
8526,Super built-up  Area,Ready To Move,Kannamangala,2 BHK,VBownre,957,2.0,2.0,54.5
9239,Built-up  Area,Ready To Move,Hormavu,2 BHK,,1206,2.0,,40.0
3105,Plot  Area,Ready To Move,Nobo Nagar,6 Bedroom,,1500,7.0,3.0,220.0
8297,Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1328,2.0,3.0,91.06
7828,Plot  Area,Ready To Move,Kogilu,8 Bedroom,,1200,6.0,3.0,105.0
3948,Super built-up  Area,Ready To Move,Thanisandra,4 BHK,Soitya ,3216,4.0,1.0,226.0
6575,Super built-up  Area,Ready To Move,Bhuvaneshwari Nagar,2 BHK,NaaveEn,900,2.0,1.0,45.0
10550,Super built-up  Area,20-Apr,Shettigere,1 BHK,LendaVi,660,1.0,1.0,35.0
4193,Super built-up  Area,Ready To Move,Banashankari,3 BHK,Bregae ,1700,3.0,2.0,125.0
7169,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,,1540,3.0,,75.0
9642,Super built-up  Area,Ready To Move,Electronic City,1 BHK,Sidin J,605,1.0,1.0,22.0
3686,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1175,2.0,1.0,47.0
6641,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,,1625,2.0,3.0,75.0
930,Super built-up  Area,19-Mar,Hosa Road,2 BHK,Skume R,1045,2.0,1.0,98.89
8959,Super built-up  Area,Ready To Move,Bellandur,3 BHK,OriewLa,1830,3.0,,90.0
1197,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,65.0
5814,Super built-up  Area,18-Apr,Whitefield,1 BHK,Prtates,905,1.0,1.0,50.0
7859,Plot  Area,Ready To Move,Ramamurthy Nagar,4 Bedroom,,945,5.0,2.0,120.0
7258,Super built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Saisena,1200,2.0,2.0,51.0
1429,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1614,3.0,2.0,95.0
6978,Built-up  Area,18-Feb,Ramamurthy Nagar,2 BHK,,1334,2.0,1.0,67.0
7315,Plot  Area,18-Apr,Yemlur,4 Bedroom,Epllan ,11000,5.0,3.0,2000.0
1153,Plot  Area,Ready To Move,Bileshivale,4 Bedroom,FeowsMe,6000,5.0,3.0,400.0
3578,Super built-up  Area,Ready To Move,Kanakapura,2 BHK,,1160,2.0,1.0,46.39
9999,Built-up  Area,Ready To Move,Chikkabanavar,5 Bedroom,,2400,4.0,0.0,97.0
6991,Built-up  Area,Ready To Move,Jalahalli,3 BHK,Reodsnc,1395,3.0,3.0,82.0
8260,Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,,1215,2.0,1.0,45.0
4256,Super built-up  Area,Ready To Move,JP Nagar,4 BHK,,3000,4.0,2.0,140.0
964,Super built-up  Area,18-Dec,Seegehalli,2 BHK,,901,2.0,1.0,35.14
8995,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,SuaveRa,1200,2.0,2.0,55.0
6408,Plot  Area,Ready To Move,Byrathi Village,4 Bedroom,,900,3.0,1.0,51.0
4237,Carpet  Area,18-May,Electronic City Phase II,3 BHK,MJtroty,993,2.0,2.0,50.0
5419,Super built-up  Area,Ready To Move,Bharathi Nagar,2 BHK,ReudePr,1384,2.0,2.0,59.0
1483,Built-up  Area,Ready To Move,Hessarghatta,2 BHK,,700,2.0,0.0,27.0
5235,Plot  Area,Ready To Move,Kengeri Satellite Town,2 Bedroom,,1200,2.0,1.0,65.0
6118,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1550,3.0,3.0,52.45
6491,Built-up  Area,Ready To Move,Manorayana Palya,3 BHK,Bhncy V,1600,2.0,2.0,75.0
7194,Built-up  Area,18-Aug,Bommasandra Industrial Area,3 BHK,,1310,2.0,1.0,37.83
1426,Super built-up  Area,Ready To Move,Poorna Pragna Layout,3 BHK,,1475,2.0,2.0,58.99
2544,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Brony H,1870,3.0,2.0,90.0
5292,Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1132,2.0,1.0,89.0
2178,Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,130.0
6434,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,,913,2.0,1.0,36.0
10634,Plot  Area,Immediate Possession,Rajankunte,,,1575,,,31.11
1057,Super built-up  Area,18-Mar,Hebbal,2 BHK,Arcia S,1036,2.0,1.0,50.0
4812,Built-up  Area,Ready To Move,A Narayanapura,4 Bedroom,,1150,4.0,1.0,110.0
3079,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Evood S,1300,2.0,1.0,55.0
3673,Plot  Area,18-Apr,KR Layout,4 Bedroom,,4800,4.0,0.0,700.0
8525,Super built-up  Area,Ready To Move,Mahadevpura,3 BHK,,1450,3.0,2.0,75.0
9953,Super built-up  Area,18-May,Vidyaranyapura,2 BHK,,1188,2.0,1.0,50.0
8562,Super built-up  Area,Ready To Move,Kundalahalli Colony,3 BHK,,1477,2.0,2.0,75.0
1544,Super built-up  Area,Ready To Move,Rayasandra,3 BHK,MJeusyl,1373,3.0,2.0,72.0
7680,Plot  Area,Immediate Possession,Kasavanhalli,,,5000,,,400.0
7197,Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,Redarav,1066,2.0,2.0,52.5
7883,Super built-up  Area,Ready To Move,Vasanth nagar,4 BHK,LeeyaCa,2000,3.0,2.0,1063.0
7910,Plot  Area,Ready To Move,Banashankari Stage VI,3 Bedroom,,600,4.0,0.0,90.0
724,Built-up  Area,Ready To Move,Hoysalanagar,3 BHK,PNncysi,1325,3.0,1.0,57.0
5197,Plot  Area,Ready To Move,Ilyas Nagar,4 Bedroom,,900,4.0,1.0,75.0
6292,Plot  Area,Ready To Move,AMS Layout,3 Bedroom,,1200,4.0,2.0,80.0
1127,Super built-up  Area,Ready To Move,Mysore Road,2 BHK,Brama P,1070,2.0,1.0,45.0
6849,Built-up  Area,Ready To Move,R.T. Nagar,2 BHK,,1200,2.0,2.0,60.0
10504,Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,Pu270a ,705,2.0,1.0,50.0
6338,Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1200,4.0,1.0,110.0
8167,Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,Yaenti ,1605,2.0,2.0,65.0
4294,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1583,3.0,3.0,109.0
3799,Super built-up  Area,Ready To Move,Iblur Village,3 BHK,Sonet G,1918,3.0,2.0,129.0
8384,Super built-up  Area,Ready To Move,Amruthahalli,3 BHK,Prentra,1450,2.0,1.0,85.0
1561,Built-up  Area,Ready To Move,Yelahanka,3 Bedroom,,2710,3.0,1.0,251.0
5953,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,46.6
5688,Super built-up  Area,18-Mar,Yelahanka,3 BHK,Miitat ,2145,3.0,3.0,125.0
5824,Super built-up  Area,18-Dec,Whitefield,3 BHK,BSlasin,1600,3.0,2.0,82.0
6580,Built-up  Area,18-Jul,Electronic City Phase II,3 BHK,Sryalan,1320,2.0,1.0,38.13
10273,Super built-up  Area,18-Dec,Dommasandra,2 BHK,,674,1.0,1.0,19.9
3519,Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Brlms P,1335,3.0,2.0,89.0
9350,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,,1210,2.0,1.0,50.0
4807,Super built-up  Area,Ready To Move,Thubarahalli,2 BHK,Adity S,1085,2.0,1.0,70.0
4083,Built-up  Area,20-Dec,"ECC Road, Whitefield, ",3 BHK,,1575,3.0,2.0,93.0
9563,Super built-up  Area,20-Jan,Yelahanka,3 BHK,Aduil T,1823,3.0,2.0,103.0
9856,Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Niiewin,1060,2.0,1.0,34.0
7095,Built-up  Area,Ready To Move,KHB Colony Extension,3 BHK,,900,2.0,0.0,65.0
3678,Plot  Area,Ready To Move,Laggere,3 Bedroom,,1200,3.0,1.0,130.0
8829,Super built-up  Area,18-May,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,74.0
8267,Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,35.4
8396,Super built-up  Area,18-Jun,Hosur Road,3 BHK,PuendWe,1689,3.0,2.0,103.0
2605,Super built-up  Area,Ready To Move,Billekahalli,2 BHK,Diisein,1112,2.0,2.0,62.0
1392,Super built-up  Area,Ready To Move,Billekahalli,2 BHK,Dintsmi,1090,2.0,3.0,52.0
8207,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1125,2.0,1.0,47.65
752,Super built-up  Area,Ready To Move,Jakkur,2 BHK,,1279,2.0,1.0,77.0
5559,Super built-up  Area,Ready To Move,Gottigere,3 BHK,Apentir,1385,2.0,2.0,50.0
6886,Super built-up  Area,Ready To Move,Hebbal,2 BHK,Srntsha,1200,2.0,1.0,60.0
3412,Carpet  Area,Ready To Move,Gokula Extension,3 BHK,,1372,2.0,1.0,90.0
9102,Built-up  Area,Ready To Move,Anekal,1 BHK,,400,1.0,1.0,11.5
6281,Super built-up  Area,Ready To Move,Devi Nagar,2 BHK,RMerslu,1100,2.0,1.0,61.0
17,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1540,3.0,3.0,60.0
1770,Plot  Area,Ready To Move,Banashankari Stage II,4 Bedroom,,1200,2.0,1.0,150.0
1888,Super built-up  Area,Ready To Move,Dodda Nekkundi Extension,2 BHK,AlEcone,1188,2.0,3.0,73.0
1642,Super built-up  Area,Ready To Move,Medahalli,2 BHK,Sancya ,1552,2.0,1.0,51.0
2316,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Brglede,1720,3.0,2.0,100.0
3229,Built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJinele,1300,3.0,2.0,60.0
132,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,880,1.0,1.0,16.5
5577,Super built-up  Area,18-Jun,8th Phase JP Nagar,2 BHK,,1100,2.0,2.0,35.0
2970,Super built-up  Area,Ready To Move,Kudlu,2 BHK,Srrnasa,1092,2.0,2.0,44.0
5224,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,HiahsLa,2061,3.0,3.0,175.0
10010,Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,PrarePa,1100,2.0,1.0,52.97
1095,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1390,2.0,2.0,62.55
4089,Plot  Area,Ready To Move,Kanakpura Road,5 Bedroom,,1080,6.0,3.0,65.0
8846,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1832,3.0,1.0,116.0
527,Super built-up  Area,18-Jul,Electronic City Phase II,2 BHK,,1000,2.0,1.0,25.0
4698,Built-up  Area,Ready To Move,Neeladri Nagar,1 BHK,Guenoa ,640,1.0,1.0,20.5
2002,Built-up  Area,Ready To Move,Panduranga Nagar,1 BHK,Jeshan ,500,1.0,0.0,20.0
5247,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1564,3.0,1.0,104.0
168,Built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1060,2.0,1.0,60.0
6759,Super built-up  Area,Ready To Move,KR Puram,2 BHK,,1076,2.0,2.0,67.0
